Western,Digital 500GB WD Blue SN570 NVMe Internal Solid State Drive SSD  Gen3 x4 PCIe 8GBs M2 2280 Up to 3500 MBs  WDS500G3B0C ,Western Digital 500GB WD Blue SN570 NVMe Internal Solid State Drive SSD  Gen3 x4 PCIe 8GBs M2 2280 Up to 3500 MBs  WDS500G3B0C ,$57.99,4.8 out of 5 stars,"14,288",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A03926981FORMPWX2E0I3&url=%2FWestern-Digital-500GB-SN570-Internal%2Fdp%2FB09HKG6SDF%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3Dssd%26qid%3D1635946429%26sr%3D8-1-spons%26psc%3D1&qualifier=1635946429&id=5847270190048804&widgetName=sp_atf
SAMSUNG,970 EVO Plus SSD 500GB  M2 NVMe Interface Internal Solid State Drive with VNAND Technology MZV7S500BAM ,SAMSUNG 970 EVO Plus SSD 500GB  M2 NVMe Interface Internal Solid State Drive with VNAND Technology MZV7S500BAM ,$79.99,4.9 out of 5 stars,"28,878",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A05759315FJL68EE3PPS&url=%2FSamsung-970-EVO-Plus-MZ-V7S500B%2Fdp%2FB07M7Q21N7%2Fref%3Dsr_1_43_sspa%3Fdchild%3D1%26keywords%3Dssd%26qid%3D1635946435%26sr%3D8-43-spons%26psc%3D1&qualifier=1635946435&id=2757407975252448&widgetName=sp_mtf
Crucial,P2 1TB 3D NAND NVMe PCIe M2 SSD Up to 2400MBs  CT1000P2SSD8 ,Crucial P2 1TB 3D NAND NVMe PCIe M2 SSD Up to 2400MBs  CT1000P2SSD8 ,$83.99,4.7 out of 5 stars,"10,641",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A03739242QEIVWC31K2QC&url=%2FCrucial-NAND-NVMe-PCIe-2400MB%2Fdp%2FB089DNM8LR%2Fref%3Dsr_1_44_sspa%3Fdchild%3D1%26keywords%3Dssd%26qid%3D1635946435%26sr%3D8-44-spons%26psc%3D1&qualifier=1635946435&id=2757407975252448&widgetName=sp_mtf
Intel,SSD D3S4510 SSDSC2KB038T801 384TB 3D NAND TLC SATA 6Gbs 25Inch Enterprise Solid State Drive ,Intel SSD D3S4510 SSDSC2KB038T801 384TB 3D NAND TLC SATA 6Gbs 25Inch Enterprise Solid State Drive ,$851.05,5.0 out of 5 stars,2,https://www.amazon.com/Intel-D3-S4510-SSDSC2KB038T801-2-5-Inch-Enterprise/dp/B07H1RYNS8/ref=sr_1_47?dchild=1&keywords=ssd&qid=1635946435&sr=8-47
PNY,CS2130 1TB M2 PCIe NVMe Gen3 x4 Internal Solid State Drive SSD Read up to 3500  M280CS21301TBRB ,PNY CS2130 1TB M2 PCIe NVMe Gen3 x4 Internal Solid State Drive SSD Read up to 3500  M280CS21301TBRB ,$111.41,4.8 out of 5 stars,"1,037",https://www.amazon.com/PNY-CS2130-Internal-Solid-State/dp/B0869B4Q66/ref=sr_1_50?dchild=1&keywords=ssd&qid=1635946435&sr=8-50
Mushkin,Alpha  8TB PCIe Gen3 x4 NVMe 13  M2 2280 Internal Solid State Drive SSD  3D QLC  MKNSSDAL8TBD8 ,Mushkin Alpha  8TB PCIe Gen3 x4 NVMe 13  M2 2280 Internal Solid State Drive SSD  3D QLC  MKNSSDAL8TBD8 ,"$1,199.59",3.9 out of 5 stars,12,https://www.amazon.com/Mushkin-Alpha-Internal-Solid-MKNSSDAL8TB-D8/dp/B08MT9V5WT/ref=sr_1_51?dchild=1&keywords=ssd&qid=1635946435&sr=8-51
Crucial,P5 Plus 1TB PCIe 40 3D NAND NVMe M2 SSD up to 6600MBs  CT1000P5PSSD8 ,Crucial P5 Plus 1TB PCIe 40 3D NAND NVMe M2 SSD up to 6600MBs  CT1000P5PSSD8 ,$149.00,4.8 out of 5 stars,"5,785",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A06376961S8ABDJALWAAE&url=%2FCrucial-Plus-PCIe-NAND-6600MB%2Fdp%2FB098WL46RS%2Fref%3Dsr_1_53_sspa%3Fdchild%3D1%26keywords%3Dssd%26qid%3D1635946435%26sr%3D8-53-spons%26psc%3D1&qualifier=1635946435&id=2757407975252448&widgetName=sp_btf
Kingston,FURY Impact 64GB 2x32GB 2666MHz DDR4 CL16 Laptop Memory Kit of 2 KF426S16IBK264 Black ,Kingston FURY Impact 64GB 2x32GB 2666MHz DDR4 CL16 Laptop Memory Kit of 2 KF426S16IBK264 Black ,$248.99,4.5 out of 5 stars,41,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A0494884E7SEGB1LCIIG&url=%2FKingston-FURY-2666MHz-KF426S16IBK2-64%2Fdp%2FB097QLH1PM%2Fref%3Dsr_1_54_sspa%3Fdchild%3D1%26keywords%3Dssd%26qid%3D1635946435%26sr%3D8-54-spons%26psc%3D1&qualifier=1635946435&id=2757407975252448&widgetName=sp_btf
Manufacturer,Model,Description,Price,Rating,no. of reviews,url
Western,Digital 500GB WD Blue SN570 NVMe Internal Solid State Drive SSD  Gen3 x4 PCIe 8GBs M2 2280 Up to 3500 MBs  WDS500G3B0C ,Western Digital 500GB WD Blue SN570 NVMe Internal Solid State Drive SSD  Gen3 x4 PCIe 8GBs M2 2280 Up to 3500 MBs  WDS500G3B0C ,$57.99,4.8 out of 5 stars,"14,288",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A03926981FORMPWX2E0I3&url=%2FWestern-Digital-500GB-SN570-Internal%2Fdp%2FB09HKG6SDF%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3Dssd%26qid%3D1635946538%26sr%3D8-1-spons%26psc%3D1&qualifier=1635946538&id=933244445004805&widgetName=sp_atf
Crucial,MX500 4TB 3D NAND SATA 25 Inch Internal SSD up to 560MBs  CT4000MX500SSD1 ,Crucial MX500 4TB 3D NAND SATA 25 Inch Internal SSD up to 560MBs  CT4000MX500SSD1 ,$359.99,4.8 out of 5 stars,"46,173",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A03069821QTKGY0SE2VLE&url=%2FCrucial-MX500-NAND-Internal-560MB%2Fdp%2FB09FRRWVWX%2Fref%3Dsr_1_2_sspa%3Fdchild%3D1%26keywords%3Dssd%26qid%3D1635946538%26sr%3D8-2-spons%26psc%3D1&qualifier=1635946538&id=933244445004805&widgetName=sp_atf
Kingston,240GB A400 SATA 3 25 Internal SSD SA400S37240G  HDD Replacement for Increase Performance ,Kingston 240GB A400 SATA 3 25 Internal SSD SA400S37240G  HDD Replacement for Increase Performance ,$27.99,4.8 out of 5 stars,"33,898",https://www.amazon.com/Kingston-240GB-Solid-SA400S37-240G/dp/B01N5IB20Q/ref=sr_1_3?dchild=1&keywords=ssd&qid=1635946538&sr=8-3
Western,Digital 500GB WD Blue 3D NAND Internal PC SSD  SATA III 6 Gbs 257mm Up to 560 MBs  WDS500G2B0A ,Western Digital 500GB WD Blue 3D NAND Internal PC SSD  SATA III 6 Gbs 257mm Up to 560 MBs  WDS500G2B0A ,$54.99,4.8 out of 5 stars,"25,678",https://www.amazon.com/Blue-NAND-500GB-SSD-WDS500G2B0A/dp/B073SBZ8YH/ref=sr_1_4?dchild=1&keywords=ssd&qid=1635946538&sr=8-4
SAMSUNG,870 QVO SATA III 25 SSD 1TB MZ77Q1T0B ,SAMSUNG 870 QVO SATA III 25 SSD 1TB MZ77Q1T0B ,$114.94,4.8 out of 5 stars,"11,065",https://www.amazon.com/SAMSUNG-870-QVO-SATA-MZ-77Q1T0B/dp/B089C73T72/ref=sr_1_5?dchild=1&keywords=ssd&qid=1635946538&sr=8-5
Samsung,870 EVO 500GB 25 Inch SATA III Internal SSD MZ77E500BAM ,Samsung 870 EVO 500GB 25 Inch SATA III Internal SSD MZ77E500BAM ,$79.99,4.8 out of 5 stars,"10,281",https://www.amazon.com/SAMSUNG-500GB-Internal-MZ-77E500B-AM/dp/B08QBMD6P4/ref=sr_1_6?dchild=1&keywords=ssd&qid=1635946538&sr=8-6
Crucial,MX500 500GB 3D NAND SATA 25 Inch Internal SSD up to 560MBs  CT500MX500SSD1 ,Crucial MX500 500GB 3D NAND SATA 25 Inch Internal SSD up to 560MBs  CT500MX500SSD1 ,$54.99,4.8 out of 5 stars,"46,173",https://www.amazon.com/Crucial-MX500-500GB-NAND-Internal/dp/B0786QNS9B/ref=sr_1_7?dchild=1&keywords=ssd&qid=1635946538&sr=8-7
SanDisk,SSD PLUS 1TB Internal SSD  SATA III 6 Gbs 257mm Up to 535 MBs  SDSSDA1T00G26 ,SanDisk SSD PLUS 1TB Internal SSD  SATA III 6 Gbs 257mm Up to 535 MBs  SDSSDA1T00G26 ,$84.99,4.7 out of 5 stars,"56,945",https://www.amazon.com/SanDisk-SSD-PLUS-Internal-SDSSDA-1T00-G26/dp/B07D998212/ref=sr_1_8?dchild=1&keywords=ssd&qid=1635946538&sr=8-8
SK,hynix Gold S31 500GB SATA Gen3 25 inch Internal SSD  SSD 500GB  Up to 560MBS  Solid State Drive  Compact 25 SSD Form Factor SK hynix SSD  Internal Solid State Drive  SATA SSD ,SK hynix Gold S31 500GB SATA Gen3 25 inch Internal SSD  SSD 500GB  Up to 560MBS  Solid State Drive  Compact 25 SSD Form Factor SK hynix SSD  Internal Solid State Drive  SATA SSD ,$56.99,4.7 out of 5 stars,"12,398",https://www.amazon.com/SK-hynix-Gold-500GB-Internal/dp/B07SK5BNM1/ref=sr_1_9?dchild=1&keywords=ssd&qid=1635946538&sr=8-9
SanDisk,1TB Extreme PRO Portable SSD  Up to 2000MBs  USBC USB 32 Gen 2x2  External Solid State Drive  SDSSDE811T00G25 ,SanDisk 1TB Extreme PRO Portable SSD  Up to 2000MBs  USBC USB 32 Gen 2x2  External Solid State Drive  SDSSDE811T00G25 ,$209.99,4.8 out of 5 stars,"5,427",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A05610012YMDSSWFMUXS6&url=%2FSanDisk-1TB-Extreme-Portable-SDSSDE81-1T00-G25%2Fdp%2FB08GV9M64L%2Fref%3Dsr_1_11_sspa%3Fdchild%3D1%26keywords%3Dssd%26qid%3D1635946538%26sr%3D8-11-spons%26psc%3D1&qualifier=1635946538&id=933244445004805&widgetName=sp_mtf
Samsung,T7 Portable SSD 1TB  Up to 1050MBs  USB 32 External Solid State Drive Gray MUPC1T0TAM ,Samsung T7 Portable SSD 1TB  Up to 1050MBs  USB 32 External Solid State Drive Gray MUPC1T0TAM ,$129.99,4.8 out of 5 stars,"12,080",https://www.amazon.com/SAMSUNG-Portable-SSD-1TB-MU-PC1T0T/dp/B0874XN4D8/ref=sr_1_12?dchild=1&keywords=ssd&qid=1635946538&sr=8-12
SanDisk,2TB Extreme Portable SSD  Up to 1050MBs  USBC USB 32 Gen 2  External Solid State Drive  SDSSDE612T00G25 ,SanDisk 2TB Extreme Portable SSD  Up to 1050MBs  USBC USB 32 Gen 2  External Solid State Drive  SDSSDE612T00G25 ,$224.99,4.8 out of 5 stars,"46,720",https://www.amazon.com/SanDisk-2TB-Extreme-Portable-SDSSDE61-2T00-G25/dp/B08HN37XC1/ref=sr_1_13?dchild=1&keywords=ssd&qid=1635946538&sr=8-13
SAMSUNG,MZV8V1T0BAM 980 SSD 1TB  M2 NVMe Interface Internal Solid State Drive with VNAND Technology ,SAMSUNG MZV8V1T0BAM 980 SSD 1TB  M2 NVMe Interface Internal Solid State Drive with VNAND Technology ,$119.99,4.8 out of 5 stars,"4,283",https://www.amazon.com/SAMSUNG-MZ-V8V1T0B-AM-980-SSD/dp/B08V83JZH4/ref=sr_1_14?dchild=1&keywords=ssd&qid=1635946538&sr=8-14
Western,Digital 1TB WD Green Internal PC SSD Solid State Drive  SATA III 6 Gbs 257mm Up to 550 MBs  WDS100T2G0A ,Western Digital 1TB WD Green Internal PC SSD Solid State Drive  SATA III 6 Gbs 257mm Up to 550 MBs  WDS100T2G0A ,$79.99,4.8 out of 5 stars,"5,491",https://www.amazon.com/Green-1TB-Internal-SSD-WDS100T2G0A/dp/B07NNRTTCM/ref=sr_1_15?dchild=1&keywords=ssd&qid=1635946538&sr=8-15
SanDisk,2TB Extreme Portable SSD  Up to 1050MBs  USBC USB 32 Gen 2  External Solid State Drive  SDSSDE612T00G25 ,SanDisk 2TB Extreme Portable SSD  Up to 1050MBs  USBC USB 32 Gen 2  External Solid State Drive  SDSSDE612T00G25 ,$224.99,4.8 out of 5 stars,"46,720",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0138879KSIBG5WW5MSD&url=%2FSanDisk-2TB-Extreme-Portable-SDSSDE61-2T00-G25%2Fdp%2FB08HN37XC1%2Fref%3Dsr_1_16_sspa%3Fdchild%3D1%26keywords%3Dssd%26qid%3D1635946538%26sr%3D8-16-spons%26psc%3D1&qualifier=1635946538&id=933244445004805&widgetName=sp_mtf
SAMSUNG,970 EVO Plus SSD 2TB  M2 NVMe Interface Internal Solid State Drive with VNAND Technology MZV7S2T0BAM ,SAMSUNG 970 EVO Plus SSD 2TB  M2 NVMe Interface Internal Solid State Drive with VNAND Technology MZV7S2T0BAM ,$239.99,4.9 out of 5 stars,"28,878",https://www.amazon.com/Samsung-970-EVO-Plus-MZ-V7S2T0B/dp/B07MFZXR1B/ref=sr_1_17?dchild=1&keywords=ssd&qid=1635946538&sr=8-17
PNY,CS900 120GB 3D NAND 25 SATA III Internal Solid State Drive SSD  SSD7CS900120RB ,PNY CS900 120GB 3D NAND 25 SATA III Internal Solid State Drive SSD  SSD7CS900120RB ,$21.99,4.7 out of 5 stars,"15,702",https://www.amazon.com/PNY-CS900-120GB-Internal-Solid/dp/B0722XPTL6/ref=sr_1_18?dchild=1&keywords=ssd&qid=1635946538&sr=8-18
Western,Digital 500GB WD Blue SN550 NVMe Internal SSD  Gen3 x4 PCIe 8Gbs M2 2280 3D NAND Up to 2400 MBs  WDS500G2B0C ,Western Digital 500GB WD Blue SN550 NVMe Internal SSD  Gen3 x4 PCIe 8Gbs M2 2280 3D NAND Up to 2400 MBs  WDS500G2B0C ,$44.99,4.8 out of 5 stars,"14,288",https://www.amazon.com/Blue-SN550-500GB-NVMe-Internal/dp/B07YFF3JCN/ref=sr_1_19?dchild=1&keywords=ssd&qid=1635946538&sr=8-19
Crucial,BX500 480GB 3D NAND SATA 25Inch Internal SSD up to 540MBs  CT480BX500SSD1 ,Crucial BX500 480GB 3D NAND SATA 25Inch Internal SSD up to 540MBs  CT480BX500SSD1 ,$43.99,4.8 out of 5 stars,"41,337",https://www.amazon.com/Crucial-BX500-480GB-2-5-Inch-Internal/dp/B07G3KGYZQ/ref=sr_1_20?dchild=1&keywords=ssd&qid=1635946538&sr=8-20
Seagate,FireCuda 530 2TB Solid State Drive  M2 PCIe Gen4 4 NVMe 14 speeds up to 7300 MBs Compatible PS5 Internal SSD 3D TLC NAND 1275 TBW 18M MTBF 3yr Rescue Services ZP2000GM30013 ,Seagate FireCuda 530 2TB Solid State Drive  M2 PCIe Gen4 4 NVMe 14 speeds up to 7300 MBs Compatible PS5 Internal SSD 3D TLC NAND 1275 TBW 18M MTBF 3yr Rescue Services ZP2000GM30013 ,$419.99,4.8 out of 5 stars,"1,383",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A06328161KJ36YHO8CK7H&url=%2FSeagate-FireCuda-Solid-State-Drive%2Fdp%2FB08Q55DGGY%2Fref%3Dsr_1_21_sspa%3Fdchild%3D1%26keywords%3Dssd%26qid%3D1635946538%26sr%3D8-21-spons%26psc%3D1&qualifier=1635946538&id=933244445004805&widgetName=sp_btf
WDBLACK,1TB SN750 SE NVMe Internal Gaming SSD Solid State Drive  Gen4 PCIe M2 2280 Up to 3600 MBs  WDS100T1B0E ,WDBLACK 1TB SN750 SE NVMe Internal Gaming SSD Solid State Drive  Gen4 PCIe M2 2280 Up to 3600 MBs  WDS100T1B0E ,$99.99,4.8 out of 5 stars,"13,111",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A03982343H0P7LN5DZCA5&url=%2FWD_BLACK-SN750-Internal-Gaming-Solid%2Fdp%2FB095HB3L6G%2Fref%3Dsr_1_22_sspa%3Fdchild%3D1%26keywords%3Dssd%26qid%3D1635946538%26sr%3D8-22-spons%26psc%3D1&qualifier=1635946538&id=933244445004805&widgetName=sp_btf
SanDisk,2TB Extreme PRO Portable SSD  Up to 2000MBs  USBC USB 32 Gen 2x2  External Solid State Drive  SDSSDE812T00G25 ,SanDisk 2TB Extreme PRO Portable SSD  Up to 2000MBs  USBC USB 32 Gen 2x2  External Solid State Drive  SDSSDE812T00G25 ,$329.99,4.8 out of 5 stars,"5,427",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A0560845JJVHCXILH767&url=%2FSanDisk-2TB-Extreme-Portable-SDSSDE81-2T00-G25%2Fdp%2FB08GV4YYV7%2Fref%3Dsr_1_17_sspa%3Fdchild%3D1%26keywords%3Dssd%26qid%3D1635946542%26sr%3D8-17-spons%26psc%3D1&qualifier=1635946542&id=4102407803751288&widgetName=sp_atf_next
Samsung,970 EVO Plus Series  250GB PCIe NVMe  M2 Internal SSD MZV7S250BAM ,Samsung 970 EVO Plus Series  250GB PCIe NVMe  M2 Internal SSD MZV7S250BAM ,$54.99,4.9 out of 5 stars,"28,878",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A05760873KNMELCQF36CL&url=%2FSamsung-970-EVO-Plus-MZ-V7S250B%2Fdp%2FB07MG119KG%2Fref%3Dsr_1_18_sspa%3Fdchild%3D1%26keywords%3Dssd%26qid%3D1635946542%26sr%3D8-18-spons%26psc%3D1&qualifier=1635946542&id=4102407803751288&widgetName=sp_atf_next
SanDisk,Ultra 3D NAND 500GB Internal SSD  SATA III 6 Gbs 25 Inch 7 mm Up to 560 MBs  SDSSDH3500GG25 ,SanDisk Ultra 3D NAND 500GB Internal SSD  SATA III 6 Gbs 25 Inch 7 mm Up to 560 MBs  SDSSDH3500GG25 ,$54.00,4.8 out of 5 stars,"21,869",https://www.amazon.com/SanDisk-Ultra-NAND-500GB-Internal/dp/B072R78B6Q/ref=sr_1_20?dchild=1&keywords=ssd&qid=1635946542&sr=8-20
Crucial,P2 500GB 3D NAND NVMe PCIe M2 SSD Up to 2400MBs  CT500P2SSD8 ,Crucial P2 500GB 3D NAND NVMe PCIe M2 SSD Up to 2400MBs  CT500P2SSD8 ,$44.99,4.7 out of 5 stars,"10,641",https://www.amazon.com/Crucial-500GB-NAND-NVMe-2400MB/dp/B086BGWNY8/ref=sr_1_21?dchild=1&keywords=ssd&qid=1635946542&sr=8-21
SK,hynix Gold P31 500GB PCIe NVMe Gen3 M2 2280 Internal SSD  Up to 3500MBS  Compact M2 SSD Form Factor SK hynix SSD  Internal Solid State Drive with 128Layer NAND Flash ,SK hynix Gold P31 500GB PCIe NVMe Gen3 M2 2280 Internal SSD  Up to 3500MBS  Compact M2 SSD Form Factor SK hynix SSD  Internal Solid State Drive with 128Layer NAND Flash ,$72.99,4.8 out of 5 stars,"4,874",https://www.amazon.com/SK-hynix-Gold-500GB-Internal/dp/B08DK2FB7G/ref=sr_1_22?dchild=1&keywords=ssd&qid=1635946542&sr=8-22
SAMSUNG,T5 Portable SSD 2TB  Up to 540MBs  USB 31 External Solid State Drive Black MUPA2T0BAM ,SAMSUNG T5 Portable SSD 2TB  Up to 540MBs  USB 31 External Solid State Drive Black MUPA2T0BAM ,$229.99,4.8 out of 5 stars,"13,458",https://www.amazon.com/Samsung-T5-Portable-SSD-MU-PA2T0B/dp/B073H4GPLQ/ref=sr_1_23?dchild=1&keywords=ssd&qid=1635946542&sr=8-23
SanDisk,2TB Extreme PRO Portable SSD  Up to 2000MBs  USBC USB 32 Gen 2x2  External Solid State Drive  SDSSDE812T00G25 ,SanDisk 2TB Extreme PRO Portable SSD  Up to 2000MBs  USBC USB 32 Gen 2x2  External Solid State Drive  SDSSDE812T00G25 ,$329.99,4.8 out of 5 stars,"5,427",https://www.amazon.com/SanDisk-2TB-Extreme-Portable-SDSSDE81-2T00-G25/dp/B08GV4YYV7/ref=sr_1_24?dchild=1&keywords=ssd&qid=1635946542&sr=8-24
980,PRO 2TB PCIe NVMe Gen4 Internal Gaming SSD M2 MZV8P2T0BAM ,980 PRO 2TB PCIe NVMe Gen4 Internal Gaming SSD M2 MZV8P2T0BAM ,$357.29,4.8 out of 5 stars,"5,489",https://www.amazon.com/SAMSUNG-Internal-Gaming-MZ-V8P2T0B-AM/dp/B08RK2SR23/ref=sr_1_25?dchild=1&keywords=ssd&qid=1635946542&sr=8-25
Western,Digital 500GB WD Blue 3D NAND Internal PC SSD  SATA III 6 Gbs M2 2280 Up to 560 MBs  WDS500G2B0B ,Western Digital 500GB WD Blue 3D NAND Internal PC SSD  SATA III 6 Gbs M2 2280 Up to 560 MBs  WDS500G2B0B ,$54.99,4.8 out of 5 stars,"9,710",https://www.amazon.com/Blue-NAND-500GB-SSD-WDS500G2B0B/dp/B073SBX6TY/ref=sr_1_26?dchild=1&keywords=ssd&qid=1635946542&sr=8-26
Crucial,MX500 250GB 3D NAND SATA 25 Inch Internal SSD up to 560MBs  CT250MX500SSD1 ,Crucial MX500 250GB 3D NAND SATA 25 Inch Internal SSD up to 560MBs  CT250MX500SSD1 ,$39.99,4.8 out of 5 stars,"46,174",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A06998232ZI9IANN30MI&url=%2FCrucial-MX500-250GB-NAND-Internal%2Fdp%2FB0781VSXBP%2Fref%3Dsr_1_27_sspa%3Fdchild%3D1%26keywords%3Dssd%26qid%3D1635946542%26sr%3D8-27-spons%26psc%3D1&qualifier=1635946542&id=4102407803751288&widgetName=sp_mtf
U32,Shadow Dura 4TB USBC Rugged Portable Solid State Drive SSD ,U32 Shadow Dura 4TB USBC Rugged Portable Solid State Drive SSD ,$539.00,4.6 out of 5 stars,177,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A04659873NEEO4TU2Z97N&url=%2FShadow-USB-C-Rugged-Portable-Solid%2Fdp%2FB086WNFLYH%2Fref%3Dsr_1_28_sspa%3Fdchild%3D1%26keywords%3Dssd%26qid%3D1635946542%26sr%3D8-28-spons%26psc%3D1&qualifier=1635946542&id=4102407803751288&widgetName=sp_mtf
Crucial,X8 2TB Portable SSD  Up to 1050MBs  USB 32  External Solid State Drive USBC USBA  CT2000X8SSD9 Black ,Crucial X8 2TB Portable SSD  Up to 1050MBs  USB 32  External Solid State Drive USBC USBA  CT2000X8SSD9 Black ,$274.99,4.6 out of 5 stars,564,https://www.amazon.com/Crucial-2TB-Portable-SSD-USB/dp/B08C3XVP2P/ref=sr_1_29?dchild=1&keywords=ssd&qid=1635946542&sr=8-29
SAMSUNG,MZV7E500BW 970 EVO SSD 500GB  M2 NVMe Interface Internal Solid State Drive with VNAND Technology BlackRed ,SAMSUNG MZV7E500BW 970 EVO SSD 500GB  M2 NVMe Interface Internal Solid State Drive with VNAND Technology BlackRed ,$164.99,4.9 out of 5 stars,"34,590",https://www.amazon.com/Samsung-970-EVO-500GB-MZ-V7E500BW/dp/B07BN4NJ2J/ref=sr_1_35?dchild=1&keywords=ssd&qid=1635946542&sr=8-35
WDBLACK,1TB SN750 NVMe Internal Gaming SSD Solid State Drive  Gen3 PCIe M2 2280 3D NAND Up to 3470 MBs  WDS100T3X0C ,WDBLACK 1TB SN750 NVMe Internal Gaming SSD Solid State Drive  Gen3 PCIe M2 2280 3D NAND Up to 3470 MBs  WDS100T3X0C ,$109.99,4.8 out of 5 stars,"13,112",https://www.amazon.com/Black-SN750-NVMe-Internal-Gaming/dp/B07M64QXMN/ref=sr_1_36?dchild=1&keywords=ssd&qid=1635946542&sr=8-36
Crucial,P5 Plus 500GB PCIe 40 3D NAND NVMe M2 SSD up to 6600MBs  CT500P5PSSD8 ,Crucial P5 Plus 500GB PCIe 40 3D NAND NVMe M2 SSD up to 6600MBs  CT500P5PSSD8 ,$90.99,4.8 out of 5 stars,"5,785",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A055385727T2KW56E675&url=%2FCrucial-Plus-500GB-PCIe-6600MB%2Fdp%2FB098W1NDV2%2Fref%3Dsr_1_37_sspa%3Fdchild%3D1%26keywords%3Dssd%26qid%3D1635946542%26sr%3D8-37-spons%26psc%3D1&qualifier=1635946542&id=4102407803751288&widgetName=sp_btf
Seagate,Storage Expansion Card for Xbox Series XS 1TB Solid State Drive  NVMe Expansion SSD for Xbox Series XS STJR1000400 ,Seagate Storage Expansion Card for Xbox Series XS 1TB Solid State Drive  NVMe Expansion SSD for Xbox Series XS STJR1000400 ,$219.99,4.8 out of 5 stars,"7,146",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A0469307EYUYDMI5ZV9Y&url=%2FSeagate-Storage-Expansion-Solid-State%2Fdp%2FB08K3S6WJM%2Fref%3Dsr_1_38_sspa%3Fdchild%3D1%26keywords%3Dssd%26qid%3D1635946542%26sr%3D8-38-spons%26psc%3D1&qualifier=1635946542&id=4102407803751288&widgetName=sp_btf
